; CSV, generated by libsigrok4DSL 0.2.0 on Fri Sep 18 22:17:24 2026
; Channels (12/16)
; Sample rate: 20 MHz
; Sample count: 2.896 M Samples
Time(s), 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11
0.095694,0,0,1,0,1,1,0,0,1,1,1,1
0.0956972,0,0,1,0,1,1,0,0,1,0,1,0
0.09569725,0,0,1,0,1,1,0,0,1,0,0,0
0.09569745,0,0,1,0,1,1,0,0,1,0,0,1
0.09570075,0,0,1,0,1,1,0,0,1,0,0,0
0.095701,0,0,1,0,1,1,0,0,1,0,0,1
0.09570425,0,0,1,0,1,1,0,0,1,0,0,0
0.0957043,0,0,1,0,1,1,0,0,1,1,1,0
0.0957045,0,0,1,0,1,1,0,0,1,1,1,1
0.09570455,0,1,1,1,1,1,1,1,0,1,1,1
0.0957046,0,1,1,1,0,1,1,1,0,1,1,1
0.0957078,0,1,1,1,0,1,1,1,0,1,1,0
0.09570785,0,1,1,1,0,1,1,1,0,0,0,0
0.09570805,0,1,1,1,0,1,1,1,0,0,0,1
0.09571135,0,1,1,1,0,1,1,1,0,0,0,0
0.0957116,0,1,1,1,0,1,1,1,0,0,0,1
0.09571165,1,1,1,1,1,1,1,1,1,1,1,1
0.0957117,1,1,1,1,1,0,1,0,1,1,1,1
0.0957149,1,1,1,1,1,0,1,0,1,0,1,0
0.09571515,1,1,1,1,1,0,1,0,1,0,1,1
0.0957184,1,1,1,1,1,0,1,0,1,0,1,0
0.09571845,1,1,1,1,1,0,1,0,1,1,1,0
0.09571865,1,1,1,1,1,0,1,0,1,1,1,1
0.0957187,1,1,1,1,1,1,1,0,1,1,1,1
0.09571875,0,0,1,0,1,1,0,0,1,1,1,1
0.09572195,0,0,1,0,1,1,0,0,1,1,1,0
0.095722,0,0,1,0,1,1,0,0,1,0,0,0
0.0957222,0,0,1,0,1,1,0,0,1,0,0,1
0.0957255,0,0,1,0,1,1,0,0,1,0,0,0
0.09572575,0,0,1,0,1,1,0,0,1,0,0,1
0.09572905,0,0,1,0,1,1,0,0,1,1,1,0
0.0957293,0,0,1,0,1,1,0,0,1,1,1,1
0.09572935,1,1,1,1,1,1,1,1,0,1,1,1
0.0957294,1,1,1,1,0,1,1,1,0,1,1,1
0.09573255,1,1,1,1,0,1,1,1,0,1,1,0
0.0957326,1,1,1,1,0,1,1,1,0,0,0,0
0.09573285,1,1,1,1,0,1,1,1,0,0,0,1
0.0957361,1,1,1,1,0,1,1,1,0,0,0,0
0.09573635,1,1,1,1,0,1,1,1,0,0,0,1
0.0957364,1,1,1,1,0,1,1,1,1,1,1,1
0.09573645,0,0,0,0,0,1,1,0,1,1,1,1
0.09573965,0,0,0,0,0,1,1,0,1,0,1,0
0.0957399,0,0,0,0,0,1,1,0,1,0,1,1
0.0957432,0,0,0,0,0,1,1,0,1,1,1,0
0.09574345,0,0,0,0,0,1,1,0,1,1,1,1
0.0957435,0,0,1,0,1,1,1,0,1,1,1,1
0.09574355,0,0,1,0,1,1,0,0,1,1,1,1
0.0957467,0,0,1,0,1,1,0,0,1,1,1,0
0.09574675,0,0,1,0,1,1,0,0,1,0,0,0
0.095747,0,0,1,0,1,1,0,0,1,0,0,1
0.09575025,0,0,1,0,1,1,0,0,1,0,0,0
0.0957505,0,0,1,0,1,1,0,0,1,0,0,1
0.0957538,0,0,1,0,1,1,0,0,1,0,0,0
0.09575385,0,0,1,0,1,1,0,0,1,1,1,0
0.09575405,0,0,1,0,1,1,0,0,1,1,1,1
0.0957541,0,0,1,0,1,1,1,1,0,1,1,1
0.09575415,0,0,0,0,1,1,1,1,0,1,1,1
0.09575735,0,0,0,0,1,1,1,1,0,0,1,0
0.0957574,0,0,0,0,1,1,1,1,0,0,0,0
0.0957576,0,0,0,0,1,1,1,1,0,0,0,1
0.0957609,0,0,0,0,1,1,1,1,0,0,0,0
0.09576115,0,0,0,0,1,1,1,1,0,0,0,1
0.0957612,1,0,0,0,1,1,1,1,1,1,1,1
0.09576125,1,0,0,0,0,1,1,0,1,1,1,1
0.09576445,1,0,0,0,0,1,1,0,1,0,1,0
0.0957647,1,0,0,0,0,1,1,0,1,0,1,1
0.09576795,1,0,0,0,0,1,1,0,1,0,1,0
0.095768,1,0,0,0,0,1,1,0,1,1,1,0
0.0957682,1,0,0,0,0,1,1,0,1,1,1,1
0.09576825,1,0,1,0,1,1,1,0,1,1,1,1
0.0957683,0,0,1,0,1,1,0,0,1,1,1,1
0.0957715,0,0,1,0,1,1,0,0,1,1,1,0
0.09577155,0,0,1,0,1,1,0,0,1,0,0,0
0.09577175,0,0,1,0,1,1,0,0,1,0,0,1
0.09577505,0,0,1,0,1,1,0,0,1,0,0,0
0.0957753,0,0,1,0,1,1,0,0,1,0,0,1
0.09577855,0,0,1,0,1,1,0,0,1,0,0,0
0.0957786,0,0,1,0,1,1,0,0,1,1,1,0
0.09577885,1,0,1,0,1,1,1,1,0,1,1,1
0.0957789,1,0,0,0,1,1,1,1,0,1,1,1
0.0957821,1,0,0,0,1,1,1,1,0,1,1,0
0.09578215,1,0,0,0,1,1,1,1,0,0,0,0
0.09578235,1,0,0,0,1,1,1,1,0,0,0,1
0.09578565,1,0,0,0,1,1,1,1,0,0,0,0
0.0957859,1,0,0,0,1,1,1,1,0,0,0,1
0.09578595,1,1,0,0,1,1,1,1,1,1,1,1
0.095786,0,1,0,0,0,1,1,0,1,1,1,1
0.0957892,0,1,0,0,0,1,1,0,1,0,1,0
0.09578945,0,1,0,0,0,1,1,0,1,0,1,1
0.09579275,0,1,0,0,0,1,1,0,1,1,1,0
0.095793,0,1,0,0,0,1,1,0,1,1,1,1
0.09579305,0,1,0,0,1,1,1,1,1,1,1,1
0.09579625,0,1,0,0,1,1,1,1,1,1,1,0
0.0957963,0,1,0,0,1,1,1,1,1,0,0,0
0.09579655,0,1,0,0,1,1,1,1,1,0,0,1
0.0957998,0,1,0,0,1,1,1,1,1,0,0,0
0.09580005,0,1,0,0,1,1,1,1,1,0,0,1
0.09580335,0,1,0,0,1,1,1,1,1,1,1,0
0.0958036,1,1,0,0,1,1,1,1,1,1,1,1
0.09580365,1,1,0,0,1,1,1,1,0,1,1,1
0.09580685,1,1,0,0,1,1,1,1,0,1,1,0
0.0958069,1,1,0,0,1,1,1,1,0,0,0,0
0.0958071,1,1,0,0,1,1,1,1,0,0,0,1
0.0958104,1,1,0,0,1,1,1,1,0,0,0,0
0.09581065,1,1,0,0,1,1,1,1,0,0,0,1
0.0958107,1,1,0,0,1,1,1,1,0,1,1,1
0.09581075,1,1,0,0,0,1,1,0,1,1,1,1
0.09581395,1,1,0,0,0,1,1,0,1,1,1,0
0.095814,1,1,0,0,0,1,1,0,1,0,1,0
0.0958142,1,1,0,0,0,1,1,0,1,0,1,1
0.0958175,1,1,0,0,0,1,1,0,1,1,1,0
0.09581775,1,1,0,0,0,1,1,0,1,1,1,1
0.0958178,0,0,1,0,1,1,1,0,1,1,1,1
0.09581785,0,0,1,0,1,1,0,0,1,1,1,1
0.095821,0,0,1,0,1,1,0,0,1,1,1,0
0.09582105,0,0,1,0,1,1,0,0,1,0,0,0
0.0958213,0,0,1,0,1,1,0,0,1,0,0,1
0.09582455,0,0,1,0,1,1,0,0,1,0,0,0
0.0958248,0,0,1,0,1,1,0,0,1,0,0,1
0.0958281,0,0,1,0,1,1,0,0,1,1,1,0
0.09582835,0,0,1,0,1,1,0,0,1,1,1,1
0.0958284,1,0,1,0,1,1,1,1,0,1,1,1
0.0958285,0,0,1,0,1,1,1,1,0,1,1,1
0.0958316,0,0,1,0,1,1,1,1,0,1,1,0
0.09583165,0,0,1,0,1,1,1,1,0,0,0,0
0.0958319,0,0,1,0,1,1,1,1,0,0,0,1
0.09583515,0,0,1,0,1,1,1,1,0,0,0,0
0.0958354,0,0,1,0,1,1,1,1,0,0,0,1
0.09583545,0,0,1,0,1,1,1,1,1,1,1,1
0.0958355,0,0,1,0,0,1,1,0,1,1,1,1
0.0958387,0,0,1,0,0,1,1,0,1,0,1,0
0.09583895,0,0,1,0,0,1,1,0,1,0,1,1
0.09584225,0,0,1,0,0,1,1,0,1,1,1,0
0.0958425,0,0,1,0,1,1,1,0,1,1,1,1
0.0958426,0,0,1,0,1,1,0,0,1,1,1,1
0.09584575,0,0,1,0,1,1,0,0,1,1,1,0
0.0958458,0,0,1,0,1,1,0,0,1,0,0,0
0.095846,0,0,1,0,1,1,0,0,1,0,0,1
0.0958493,0,0,1,0,1,1,0,0,1,0,0,0
0.09584955,0,0,1,0,1,1,0,0,1,0,0,1
0.09585285,0,0,1,0,1,1,0,0,1,1,1,0
0.0958531,1,0,1,0,1,1,1,1,0,1,1,1
0.09585635,1,0,1,0,1,1,1,1,0,1,1,0
0.0958564,1,0,1,0,1,1,1,1,0,0,0,0
0.09585665,1,0,1,0,1,1,1,1,0,0,0,1
0.0958599,1,0,1,0,1,1,1,1,0,0,0,0
0.09586015,1,0,1,0,1,1,1,1,0,0,0,1
0.0958602,1,0,1,0,1,1,1,1,1,1,1,1
0.09586025,1,0,1,0,0,1,1,0,1,1,1,1
0.09586345,1,0,1,0,0,1,1,0,1,0,1,0
0.0958637,1,0,1,0,0,1,1,0,1,0,1,1
0.095867,1,0,1,0,0,1,1,0,1,1,1,0
0.09586725,1,0,1,0,1,1,1,0,1,1,1,1
0.09586735,0,0,1,0,1,1,0,0,1,1,1,1
0.0958705,0,0,1,0,1,1,0,0,1,1,1,0
0.09587055,0,0,1,0,1,1,0,0,1,0,0,0
0.0958708,0,0,1,0,1,1,0,0,1,0,0,1
0.09587405,0,0,1,0,1,1,0,0,1,0,0,0
0.0958743,0,0,1,0,1,1,0,0,1,0,0,1
0.0958776,0,0,1,0,1,1,0,0,1,0,0,0
0.09587765,0,0,1,0,1,1,0,0,1,1,1,0
0.09587785,0,0,1,0,1,1,0,0,1,1,1,1
0.0958779,0,1,1,0,1,1,1,1,0,1,1,1
0.09588115,0,1,1,0,1,1,1,1,0,0,0,0
0.0958814,0,1,1,0,1,1,1,1,0,0,0,1
0.09588465,0,1,1,0,1,1,1,1,0,0,0,0
0.09588495,0,1,1,0,1,1,1,1,0,0,0,1
0.095885,0,1,1,0,1,1,1,0,1,1,1,1
0.09588505,0,1,1,0,0,1,1,0,1,1,1,1
0.0958882,0,1,1,0,0,1,1,0,1,1,1,0
0.09588825,0,1,1,0,0,1,1,0,1,0,1,0
0.09588845,0,1,1,0,0,1,1,0,1,0,1,1
0.09589175,0,1,1,0,0,1,1,0,1,0,1,0
0.0958918,0,1,1,0,0,1,1,0,1,1,1,0
0.095892,0,1,1,0,0,1,1,0,1,1,1,1
0.09589205,0,1,1,0,1,1,1,0,1,1,1,1
0.0958921,0,0,1,0,1,1,0,0,1,1,1,1
0.0958953,0,0,1,0,1,1,0,0,1,0,0,0
0.09589555,0,0,1,0,1,1,0,0,1,0,0,1
0.0958988,0,0,1,0,1,1,0,0,1,0,0,0
0.09589905,0,0,1,0,1,1,0,0,1,0,0,1
0.09590235,0,0,1,0,1,1,0,0,1,0,0,0
0.0959024,0,0,1,0,1,1,0,0,1,1,1,0
0.0959026,0,0,1,0,1,1,0,0,1,1,1,1
0.09590265,1,1,1,0,1,1,1,1,0,1,1,1
0.0959059,1,1,1,0,1,1,1,1,0,0,0,0
0.09590615,1,1,1,0,1,1,1,1,0,0,0,1
0.09590945,1,1,1,0,1,1,1,1,0,0,0,0
0.0959097,1,1,1,0,1,1,1,1,0,0,0,1
0.09590975,1,1,1,0,1,1,1,1,1,1,1,1
0.0959098,1,1,1,0,0,1,1,0,1,1,1,1
0.09591295,1,1,1,0,0,1,1,0,1,1,1,0
0.095913,1,1,1,0,0,1,1,0,1,0,1,0
0.09591325,1,1,1,0,0,1,1,0,1,0,1,1
0.0959165,1,1,1,0,0,1,1,0,1,0,1,0
0.09591655,1,1,1,0,0,1,1,0,1,1,1,0
0.0959168,1,1,1,1,1,1,1,1,1,1,1,1
0.09591685,0,0,0,1,1,1,1,1,1,1,1,1
0.09592005,0,0,0,1,1,1,1,1,1,1,1,0
0.0959201,0,0,0,1,1,1,1,1,1,0,0,0
0.09592035,0,0,0,1,1,1,1,1,1,0,0,1
0.0959236,0,0,0,1,1,1,1,1,1,0,0,0
0.09592385,0,0,0,1,1,1,1,1,1,0,0,1
0.09592715,0,0,0,1,1,1,1,1,1,0,0,0
0.0959272,0,0,0,1,1,1,1,1,1,1,1,0
0.0959274,0,0,0,1,1,1,1,1,1,1,1,1
0.09592745,1,0,0,1,1,1,1,1,0,1,1,1
0.0959307,1,0,0,1,1,1,1,1,0,0,0,0
0.09593095,1,0,0,1,1,1,1,1,0,0,0,1
0.0959342,1,0,0,1,1,1,1,1,0,0,0,0
0.09593445,1,0,0,1,1,1,1,1,0,0,0,1
0.0959345,1,0,0,1,1,1,1,1,0,1,1,1
0.09593455,0,0,0,1,0,1,1,0,1,1,1,1
0.09593775,0,0,0,1,0,1,1,0,1,0,1,0
0.095938,0,0,0,1,0,1,1,0,1,0,1,1
0.0959413,0,0,0,1,0,1,1,0,1,1,1,0
0.09594155,0,0,0,1,0,1,1,0,1,1,1,1
0.0959416,0,1,0,1,1,1,1,1,1,1,1,1
0.09594485,0,1,0,1,1,1,1,1,1,0,0,0
0.0959451,0,1,0,1,1,1,1,1,1,0,0,1
0.09594835,0,1,0,1,1,1,1,1,1,0,0,0
0.0959486,0,1,0,1,1,1,1,1,1,0,0,1
0.0959519,0,1,0,1,1,1,1,1,1,0,0,0
0.09595195,0,1,0,1,1,1,1,1,1,1,1,0
0.09595215,0,1,0,1,1,1,1,1,1,1,1,1
0.0959522,1,1,0,1,1,1,1,1,0,1,1,1
0.09595545,1,1,0,1,1,1,1,1,0,0,1,0
0.0959555,1,1,0,1,1,1,1,1,0,0,0,0
0.0959557,1,1,0,1,1,1,1,1,0,0,0,1
0.095959,1,1,0,1,1,1,1,1,0,0,0,0
0.09595925,1,1,0,1,1,1,1,1,0,0,0,1
0.0959593,1,0,0,1,1,1,1,1,1,1,1,1
0.09595935,1,0,0,1,0,1,1,0,1,1,1,1
0.09596255,1,0,0,1,0,1,1,0,1,0,1,0
0.0959628,1,0,0,1,0,1,1,0,1,0,1,1
0.09596605,1,0,0,1,0,1,1,0,1,0,1,0
0.0959661,1,0,0,1,0,1,1,0,1,1,1,0
0.0959663,1,0,0,1,0,1,1,0,1,1,1,1
0.09596635,1,0,1,1,1,1,1,0,1,1,1,1
0.0959664,0,0,1,0,1,1,0,0,1,1,1,1
0.0959696,0,0,1,0,1,1,0,0,1,1,1,0
0.09596965,0,0,1,0,1,1,0,0,1,0,0,0
0.09596985,0,0,1,0,1,1,0,0,1,0,0,1
0.09597315,0,0,1,0,1,1,0,0,1,0,0,0
0.0959734,0,0,1,0,1,1,0,0,1,0,0,1
0.09597665,0,0,1,0,1,1,0,0,1,0,0,0
0.0959767,0,0,1,0,1,1,0,0,1,1,1,0
0.09597695,0,0,1,1,1,1,1,1,0,1,1,1
0.0959802,0,0,1,1,1,1,1,1,0,1,1,0
0.09598025,0,0,1,1,1,1,1,1,0,0,0,0
0.09598045,0,0,1,1,1,1,1,1,0,0,0,1
0.09598375,0,0,1,1,1,1,1,1,0,0,0,0
0.095984,0,0,1,1,1,1,1,1,0,0,0,1
0.09598405,0,1,1,1,1,1,1,1,1,1,1,1
0.0959841,0,1,0,1,0,1,1,0,1,1,1,1
0.0959873,0,1,0,1,0,1,1,0,1,0,1,0
0.09598755,0,1,0,1,0,1,1,0,1,0,1,1
0.09599085,0,1,0,1,0,1,1,0,1,1,1,0
0.0959911,0,1,0,1,0,1,1,0,0,1,1,1
0.09599115,1,1,1,1,1,1,1,1,0,1,1,1
0.0959912,1,0,1,1,1,1,1,1,0,1,1,1
0.09599435,1,0,1,1,1,1,1,1,0,1,1,0
0.0959944,1,0,1,1,1,1,1,1,0,0,0,0
0.0959946,1,0,1,1,1,1,1,1,0,0,0,1
0.0959979,1,0,1,1,1,1,1,1,0,0,0,0
0.09599815,1,0,1,1,1,1,1,1,0,0,0,1
0.0959982,1,1,1,1,1,1,1,1,1,1,1,1
0.09599825,1,1,0,1,0,1,1,0,1,1,1,1
0.09600145,1,1,0,1,0,1,1,0,1,1,1,0
0.0960015,1,1,0,1,0,1,1,0,1,0,1,0
0.0960017,1,1,0,1,0,1,1,0,1,0,1,1
0.096005,1,1,0,1,0,1,1,0,1,1,1,0
0.09600525,1,1,0,1,0,1,1,0,1,1,1,1
0.0960053,1,1,1,1,1,1,1,0,1,1,1,1
0.09600535,0,0,1,0,1,1,0,0,1,1,1,1
0.09600855,0,0,1,0,1,1,0,0,1,0,0,0
0.0960088,0,0,1,0,1,1,0,0,1,0,0,1
0.09601205,0,0,1,0,1,1,0,0,1,0,0,0
0.0960123,0,0,1,0,1,1,0,0,1,0,0,1
0.0960156,0,0,1,0,1,1,0,0,1,1,1,0
0.09601585,0,0,1,0,1,1,0,0,1,1,1,1
0.0960159,0,1,1,1,1,1,1,1,0,1,1,1
0.09601915,0,1,1,1,1,1,1,1,0,0,0,0
0.0960194,0,1,1,1,1,1,1,1,0,0,0,1
0.0960227,0,1,1,1,1,1,1,1,0,0,0,0
0.09602295,0,1,1,1,1,1,1,1,0,0,0,1
0.096023,0,1,1,1,1,1,1,1,1,1,1,1
0.09602305,0,0,1,1,0,1,1,0,1,1,1,1
0.0960262,0,0,1,1,0,1,1,0,1,1,1,0
0.09602625,0,0,1,1,0,1,1,0,1,0,1,0
0.0960265,0,0,1,1,0,1,1,0,1,0,1,1
0.09602975,0,0,1,1,0,1,1,0,1,0,1,0
0.0960298,0,0,1,1,0,1,1,0,1,1,1,0
0.09603,0,0,1,1,0,1,1,0,1,1,1,1
0.09603005,0,0,1,1,1,1,1,0,1,1,1,1
0.0960301,0,0,1,0,1,1,0,0,1,1,1,1
0.0960333,0,0,1,0,1,1,0,0,1,0,1,0
0.09603335,0,0,1,0,1,1,0,0,1,0,0,0
0.09603355,0,0,1,0,1,1,0,0,1,0,0,1
0.09603685,0,0,1,0,1,1,0,0,1,0,0,0
0.0960371,0,0,1,0,1,1,0,0,1,0,0,1
0.09604035,0,0,1,0,1,1,0,0,1,0,0,0
0.0960404,0,0,1,0,1,1,0,0,1,1,1,0
0.09604065,1,1,1,1,1,1,1,1,0,1,1,1
0.0960439,1,1,1,1,1,1,1,1,0,1,1,0
0.09604395,1,1,1,1,1,1,1,1,0,0,0,0
0.09604415,1,1,1,1,1,1,1,1,0,0,0,1
0.09604745,1,1,1,1,1,1,1,1,0,0,0,0
0.0960477,1,1,1,1,1,1,1,1,0,0,0,1
0.09604775,1,1,1,1,1,1,1,1,1,1,1,1
0.0960478,1,0,1,1,0,1,1,0,1,1,1,1
0.096051,1,0,1,1,0,1,1,0,1,0,1,0
0.09605125,1,0,1,1,0,1,1,0,1,0,1,1
0.0960545,1,0,1,1,0,1,1,0,1,0,1,0
0.09605455,1,0,1,1,0,1,1,0,1,1,1,0
0.09605475,1,0,1,1,0,1,1,0,1,1,1,1
0.0960548,1,0,1,1,1,1,1,0,1,1,1,1
0.09605485,0,0,1,0,1,1,0,0,1,1,1,1
0.09605805,0,0,1,0,1,1,0,0,1,1,1,0
0.0960581,0,0,1,0,1,1,0,0,1,0,0,0
0.0960583,0,0,1,0,1,1,0,0,1,0,0,1
0.0960616,0,0,1,0,1,1,0,0,1,0,0,0
0.09606185,0,0,1,0,1,1,0,0,1,0,0,1
0.0960651,0,0,1,0,1,1,0,0,1,0,0,0
0.09606515,0,0,1,0,1,1,0,0,1,1,1,0
0.09606535,0,0,1,0,1,1,0,0,1,1,1,1
0.0960654,0,0,1,0,1,1,0,0,0,1,1,1
0.09606545,0,0,0,0,0,0,0,0,0,1,1,1
0.09606865,0,0,0,0,0,0,0,0,0,0,0,0
0.0960689,0,0,0,0,0,0,0,0,0,0,0,1
0.0960722,0,0,0,0,0,0,0,0,0,0,0,0
0.09607245,0,0,0,0,0,0,0,0,0,0,0,1
0.0960725,0,1,1,1,0,1,1,0,1,1,1,1
0.09607575,0,1,1,1,0,1,1,0,1,0,1,0
0.096076,0,1,1,1,0,1,1,0,1,0,1,1
0.09607925,0,1,1,1,0,1,1,0,1,0,1,0
0.0960793,0,1,1,1,0,1,1,0,1,1,1,0
0.0960795,0,1,1,1,0,1,1,0,1,1,1,1
0.09607955,0,1,1,1,1,1,1,0,1,1,1,1
0.0960796,0,0,1,0,1,1,0,0,1,1,1,1
0.0960828,0,0,1,0,1,1,0,0,1,1,1,0
0.09608285,0,0,1,0,1,1,0,0,1,0,0,0
0.09608305,0,0,1,0,1,1,0,0,1,0,0,1
0.09608635,0,0,1,0,1,1,0,0,1,0,0,0
0.0960866,0,0,1,0,1,1,0,0,1,0,0,1
0.09608985,0,0,1,0,1,1,0,0,1,0,0,0
0.0960899,0,0,1,0,1,1,0,0,1,1,1,0
0.0960901,0,0,1,0,1,1,0,0,1,1,1,1
0.09609015,1,0,1,0,1,1,0,0,0,1,1,1
0.0960902,1,0,0,0,0,0,0,0,0,1,1,1
0.0960934,1,0,0,0,0,0,0,0,0,1,1,0
0.09609345,1,0,0,0,0,0,0,0,0,0,0,0
0.09609365,1,0,0,0,0,0,0,0,0,0,0,1
0.09609695,1,0,0,0,0,0,0,0,0,0,0,0
0.0960972,1,0,0,0,0,0,0,0,0,0,0,1
0.09609725,1,1,1,1,0,1,1,0,1,1,1,1
0.0961005,1,1,1,1,0,1,1,0,1,0,1,0
0.09610075,1,1,1,1,0,1,1,0,1,0,1,1
0.09610405,1,1,1,1,0,1,1,0,1,1,1,0
0.0961043,1,1,1,1,0,1,1,0,0,1,1,1
0.09610435,0,1,0,0,0,0,0,0,0,1,1,1
0.09610755,0,1,0,0,0,0,0,0,0,1,1,0
0.0961076,0,1,0,0,0,0,0,0,0,0,0,0
0.09610785,0,1,0,0,0,0,0,0,0,0,0,1
0.0961111,0,1,0,0,0,0,0,0,0,0,0,0
0.09611135,0,1,0,0,0,0,0,0,0,0,0,1
0.0961114,0,1,0,0,1,1,1,0,0,1,1,1
0.09611145,0,0,0,0,1,1,1,0,1,1,1,1
0.09611465,0,0,0,0,1,1,1,0,1,1,1,0
0.0961147,0,0,0,0,1,1,1,0,1,0,1,0
0.0961149,0,0,0,0,1,1,1,0,1,0,1,1
0.0961182,0,0,0,0,1,1,1,0,1,0,1,0
0.09611825,0,0,0,0,1,1,1,0,1,1,1,0
0.09611845,0,0,0,0,1,1,1,0,1,1,1,1
0.0961185,0,0,1,0,1,1,1,0,1,1,1,1
0.09611855,0,0,1,0,1,1,0,0,1,1,1,1
0.09612175,0,0,1,0,1,1,0,0,1,0,0,0
0.096122,0,0,1,0,1,1,0,0,1,0,0,1
0.09612525,0,0,1,0,1,1,0,0,1,0,0,0
0.0961255,0,0,1,0,1,1,0,0,1,0,0,1
0.0961288,0,0,1,0,1,1,0,0,1,0,0,0
0.09612885,0,0,1,0,1,1,0,0,1,1,1,0
0.09612905,0,0,1,0,1,1,0,0,1,1,1,1
0.0961291,1,1,1,0,1,1,0,0,0,1,1,1
0.09612915,1,1,0,0,0,0,0,0,0,1,1,1
0.09613235,1,1,0,0,0,0,0,0,0,1,1,0
0.0961324,1,1,0,0,0,0,0,0,0,0,0,0
0.0961326,1,1,0,0,0,0,0,0,0,0,0,1
0.0961359,1,1,0,0,0,0,0,0,0,0,0,0
0.09613615,1,1,0,0,0,0,0,0,0,0,0,1
0.0961362,1,1,0,0,1,1,1,0,1,1,1,1
0.09613625,1,0,0,0,1,1,1,0,1,1,1,1
0.09613945,1,0,0,0,1,1,1,0,1,0,1,0
0.0961397,1,0,0,0,1,1,1,0,1,0,1,1
0.096143,1,0,0,0,1,1,1,0,1,1,1,0
0.09614325,1,0,1,0,1,1,1,0,1,1,1,1
0.09614335,0,0,1,0,1,1,0,0,1,1,1,1
0.0961465,0,0,1,0,1,1,0,0,1,1,1,0
0.09614655,0,0,1,0,1,1,0,0,1,0,0,0
0.0961468,0,0,1,0,1,1,0,0,1,0,0,1
0.09615005,0,0,1,0,1,1,0,0,1,0,0,0
0.0961503,0,0,1,0,1,1,0,0,1,0,0,1
0.0961536,0,0,1,0,1,1,0,0,1,0,0,0
0.09615365,0,0,1,0,1,1,0,0,1,1,1,0
0.09615385,0,0,1,0,1,1,0,0,1,1,1,1
0.0961539,0,0,1,0,1,1,0,0,0,1,1,1
0.09615395,0,0,1,0,0,0,0,0,0,1,1,1
0.09615715,0,0,1,0,0,0,0,0,0,0,0,0
0.0961574,0,0,1,0,0,0,0,0,0,0,0,1
0.0961607,0,0,1,0,0,0,0,0,0,0,0,0
0.09616095,0,0,1,0,0,0,0,0,0,0,0,1
0.096161,0,1,1,0,1,1,1,0,1,1,1,1
0.09616105,0,1,0,0,1,1,1,0,1,1,1,1
0.0961642,0,1,0,0,1,1,1,0,1,1,1,0
0.09616425,0,1,0,0,1,1,1,0,1,0,1,0
0.0961645,0,1,0,0,1,1,1,0,1,0,1,1
0.09616775,0,1,0,0,1,1,1,0,1,0,1,0
0.0961678,0,1,0,0,1,1,1,0,1,1,1,0
0.096168,0,1,0,0,1,1,1,0,1,1,1,1
0.09616805,0,1,1,0,1,1,1,0,1,1,1,1
0.0961681,0,0,1,0,1,1,0,0,1,1,1,1
0.0961713,0,0,1,0,1,1,0,0,1,0,1,0
0.09617135,0,0,1,0,1,1,0,0,1,0,0,0
0.09617155,0,0,1,0,1,1,0,0,1,0,0,1
0.09617485,0,0,1,0,1,1,0,0,1,0,0,0
0.0961751,0,0,1,0,1,1,0,0,1,0,0,1
0.0961784,0,0,1,0,1,1,0,0,1,1,1,0
0.09617865,0,0,1,0,1,1,0,0,1,1,1,1
0.0961787,1,0,1,0,1,1,0,0,0,1,1,1
0.09617875,1,0,1,0,0,0,0,0,0,1,1,1
0.09618195,1,0,1,0,0,0,0,0,0,0,1,0
0.096182,1,0,1,0,0,0,0,0,0,0,0,0
0.0961822,1,0,1,0,0,0,0,0,0,0,0,1
0.0961855,1,0,1,0,0,0,0,0,0,0,0,0
0.09618575,1,0,1,0,0,0,0,0,0,0,0,1
0.0961858,1,1,1,0,1,1,1,0,1,1,1,1
0.09618585,1,1,0,0,1,1,1,0,1,1,1,1
0.096189,1,1,0,0,1,1,1,0,1,1,1,0
0.09618905,1,1,0,0,1,1,1,0,1,0,1,0
0.0961893,1,1,0,0,1,1,1,0,1,0,1,1
0.09619255,1,1,0,0,1,1,1,0,1,0,1,0
0.0961926,1,1,0,0,1,1,1,0,1,1,1,0
0.0961928,1,1,0,0,1,1,1,0,1,1,1,1
0.09619285,1,1,1,0,1,1,1,0,1,1,1,1
0.0961929,1,0,1,0,1,1,0,0,1,1,1,1
0.0961961,1,0,1,0,1,1,0,0,1,1,1,0
0.09619615,1,0,1,0,1,1,0,0,1,0,0,0
0.09619635,1,0,1,0,1,1,0,0,1,0,0,1
0.09619965,1,0,1,0,1,1,0,0,1,0,0,0
0.0961999,1,0,1,0,1,1,0,0,1,0,0,1
0.09620315,1,0,1,0,1,1,0,0,1,0,0,0
0.0962032,1,0,1,0,1,1,0,0,1,1,1,0
0.0962034,1,0,1,0,1,1,0,0,1,1,1,1
0.09620345,1,1,1,0,1,1,0,0,0,1,1,1
0.0962035,0,1,1,0,0,0,0,0,0,1,1,1
0.0962067,0,1,1,0,0,0,0,0,0,1,1,0
0.09620675,0,1,1,0,0,0,0,0,0,0,0,0
0.09620695,0,1,1,0,0,0,0,0,0,0,0,1
0.09621025,0,1,1,0,0,0,0,0,0,0,0,0
0.0962105,0,1,1,0,0,0,0,0,0,0,0,1
0.09621055,0,1,1,0,1,1,1,0,1,1,1,1
0.0962106,0,0,1,0,1,1,1,0,1,1,1,1
0.0962138,0,0,1,0,1,1,1,0,1,0,1,0
